filename,width,height,class,xmin,ymin,xmax,ymax
71_jpg.rf.e2b991ddc47d7030520caf033234f73d.jpg,640,640,Flowers,0,46,640,481
65_jpg.rf.e2179b724e114c3e13b6ecd708328343.jpg,640,640,Kvas bottle,384,230,410,298
65_jpg.rf.e2179b724e114c3e13b6ecd708328343.jpg,640,640,Kvas bottle,333,227,361,292
10_jpg.rf.e2fe94296c8b674f2aa63d3c178e8d8e.jpg,640,640,Cotton Candy,421,301,504,406
10_jpg.rf.e2fe94296c8b674f2aa63d3c178e8d8e.jpg,640,640,Cotton Candy,152,304,219,382
35_jpg.rf.e2f75a9d8281a9685fde86a860a15fe3.jpg,640,640,Balloons,0,47,519,319
20_jpg.rf.e4005a83891a3a0ccd22159105ad7352.jpg,640,640,Flowers,111,40,503,583
14_JPG_jpg.rf.e4851022e1511c79cf9416def0c082ee.jpg,640,640,Balloons,322,199,543,526
14_JPG_jpg.rf.e4851022e1511c79cf9416def0c082ee.jpg,640,640,Balloons,184,39,369,293
24_jpg.rf.e4e686e06a72bd16e018315f05ffd11d.jpg,640,640,Trunk,117,165,314,368

2_jpg.rf.e68c79a2dcd7f4f2599856a4fb9b433c.jpg,640,640,Flowers,18,10,624,618
48_jpg.rf.e7cf52024e41a16f684165a7f872810c.jpg,640,640,Flowers,19,44,611,640
77_jpg.rf.e88f47e2f7cb76e3d1a9155235ec4c2b.jpg,640,640,Flowers,1,0,639,640
73_jpg.rf.e6e08de45d3e95051a5788d8af1d33a7.jpg,640,640,Flowers,28,128,609,602
2_jpg.rf.e57069a993fd0d2c3173635d81f7c6b4.jpg,640,640,Kvas,77,75,488,559
46_jpg.rf.e93965dfb4ff66cc7e759a53eda2a621.jpg,640,640,Flowers,13,13,630,626
90_jpg.rf.e6041f64b6cc092589a7f5433cc64b1f.jpg,640,640,Flowers,38,15,594,640
53_jpg.rf.e8e9615b783e0d0803025a0d8cfc0271.jpg,640,640,Kvas,1,135,379,546
31_JPG_jpg.rf.e66c40d2d1f67be1f54e869005df2e68.jpg,640,640,Balloons,31,6,529,412
42_jpg.rf.e8639e58a5093f791878d4cf84d94753.jpg,640,640,Cotton Candy,392,293,486,364
91_jpg.rf.ea8783076ec86a101fc9ff7637c68c86.jpg,640,640,Stall,35,211,545,592
14_jpg.rf.e757b7d7b63c810b393285640aba00f5.jpg,640,640,Stall,114,216,441,602
79_jpg.rf.ebc1e2a23adb26fd70b743585b613404.jpg,640,640,Kvas,190,93,636,573
19_jpg.rf.eb6d72ba59b9d550b134b4829bd18260.jpg,640,640,Balloons,106,0,474,634
52_jpg.rf.eab33524080d9171a8a2204bf1220f3e.jpg,640,640,Flowers,28,33,640,640

8_png_jpg.rf.ecaaca97210aac00eb07a02354ac67a4.jpg,640,640,Kvas bottle,236,131,337,391
8_png_jpg.rf.ecaaca97210aac00eb07a02354ac67a4.jpg,640,640,Kvas bottle,203,137,243,316
42_jpg.rf.ec124061fc0fef120419a4e4d3e4f887.jpg,640,640,Trunk,226,182,311,332
42_jpg.rf.ec124061fc0fef120419a4e4d3e4f887.jpg,640,640,Trunk,342,189,514,326
31_jpg.rf.ec19b236c8bcebd229aa74ef0ea2ebce.jpg,640,640,Stall,111,128,481,582
104_jpg.rf.eaeb9258a2fbee33f10970b0bf85afdd.jpg,640,640,Flowers,41,36,584,522
85_jpg.rf.eceaab4f4a991c07a1b22fa07fc2b2f3.jpg,640,640,Flowers,89,58,548,574
32_jpg.rf.ed82c4d007547e36227198891a131b04.jpg,640,640,Cotton Candy Tent,98,20,371,308
19_jpg.rf.ecefb647ac56e4f56590a4bb5aeff7f8.jpg,640,640,Different items,330,263,640,388
19_jpg.rf.ecefb647ac56e4f56590a4bb5aeff7f8.jpg,640,640,Different items,182,423,638,640
19_jpg.rf.ecefb647ac56e4f56590a4bb5aeff7f8.jpg,640,640,Different items,466,209,640,277


60_jpg.rf.ef03ac39424e44d829baf0e84ef11353.jpg,640,640,Flowers,0,115,640,640
13_jpg.rf.ed187e380274b543c6522c027cdaeec5.jpg,640,640,Trunk,143,93,327,349
52_jpg.rf.f00d537e78d3ec24fca53b465855ff9e.jpg,640,640,Stall,133,216,449,609
1_jpg.rf.f071f529f2f09e09664a8f0d4b45563c.jpg,640,640,Cotton Candy Tent,125,486,257,568
7_jpg.rf.edd4ef9b1fc32a060cdf3cd99e5aefd3.jpg,640,640,Different items,403,420,640,561
7_jpg.rf.edd4ef9b1fc32a060cdf3cd99e5aefd3.jpg,640,640,Different items,491,554,640,632
7_jpg.rf.edd4ef9b1fc32a060cdf3cd99e5aefd3.jpg,640,640,Different items,2,448,202,598
7_jpg.rf.edd4ef9b1fc32a060cdf3cd99e5aefd3.jpg,640,640,Different items,81,386,208,457
7_jpg.rf.edd4ef9b1fc32a060cdf3cd99e5aefd3.jpg,640,640,Different items,329,299,475,388
7_jpg.rf.edd4ef9b1fc32a060cdf3cd99e5aefd3.jpg,640,640,Different items,83,324,185,375
22_png.rf.ef0edba78a813cba8d3b735befadd2d9.jpg,640,640,Cotton Candy,357,229,417,356
22_png.rf.ef0edba78a813cba8d3b735befadd2d9.jpg,640,640,Cotton Candy,416,248,473,360
22_png.rf.ef0edba78a813cba8d3b735befadd2d9.jpg,640,640,Cotton Candy,459,247,529,355
22_png.rf.ef0edba78a813cba8d3b735befadd2d9.jpg,640,640,Cotton Candy,513,249,602,369
22_png.rf.ef0edba78a813cba8d3b735befadd2d9.jpg,640,640,Cotton Candy,565,277,640,373
22_png.rf.ef0edba78a813cba8d3b735befadd2d9.jpg,640,640,Cotton Candy,554,233,614,267
22_png.rf.ef0edba78a813cba8d3b735befadd2d9.jpg,640,640,Cotton Candy,417,227,464,255
22_png.rf.ef0edba78a813cba8d3b735befadd2d9.jpg,640,640,Cotton Candy,395,185,449,207
22_png.rf.ef0edba78a813cba8d3b735befadd2d9.jpg,640,640,Cotton Candy,398,187,448,216
22_png.rf.ef0edba78a813cba8d3b735befadd2d9.jpg,640,640,Cotton Candy,518,178,610,248
22_png.rf.ef0edba78a813cba8d3b735befadd2d9.jpg,640,640,Cotton Candy,414,178,550,249
22_png.rf.ef0edba78a813cba8d3b735befadd2d9.jpg,640,640,Cotton Candy Tent,35,2,309,200
14_jpg.rf.ef3db84359f319c86dc3758b1f1f98c8.jpg,640,640,Flowers,84,0,560,640
40_jpg.rf.efce35001de9faae6d44a54f6f5176f3.jpg,640,640,Trunk,142,149,324,447
45_jpg.rf.f1b7cb3172e6fd191aea2f834a34fded.jpg,640,640,Kvas,243,233,517,557
40_jpg.rf.f12bbe5e63889fe620873ed18ccf1d37.jpg,640,640,Flowers,5,62,640,567
17_jpg.rf.f090ee0482c05ad4050b65c14daf6f37.jpg,640,640,Trunk,247,160,527,417
28_jpg.rf.f0ab43d1c0f5d072219566795c7aa585.jpg,640,640,Stall Umbr,90,156,487,568
37_jpg.rf.f1d5463ecb9ebd7cee8793b96a6da37c.jpg,640,640,Balloons,217,46,413,349
42_jpg.rf.f1ba695dca05b0f7cb29b07c3f2f74d7.jpg,640,640,Different items,24,57,592,640
42_jpg.rf.f1ba695dca05b0f7cb29b07c3f2f74d7.jpg,640,640,Different items,13,120,165,231
66_jpg.rf.f453647dac790ce4ad03015d5082ebd5.jpg,640,640,Stall,88,87,615,518
38_jpg.rf.f3212bc1261344d0a7fc2dc175d0da5a.jpg,640,640,Cotton Candy Tent,28,8,326,258
34_jpg.rf.f3b6d2a7024cc3e6e5d59fb7bb97e6c6.jpg,640,640,Balloons,0,6,354,470
57_jpg.rf.f45ef788004b4036ca9ac4a6132978c9.jpg,640,640,Flowers,166,79,476,584
101_jpg.rf.f4bb8f5a3db98b95824743f333aa289a.jpg,640,640,Kvas,97,88,640,637
30_jpg.rf.f1eda8f0e12ca6842fae04557fb93fba.jpg,640,640,Stall,60,283,556,597
44_jpg.rf.f505fdcd028fd7e3372791b2310e9cee.jpg,640,640,Different items,0,127,563,640
32_JPG.rf.f4cbea0f426cf2787caa19bdad60d8cb.jpg,640,640,Stall Umbr,79,0,476,640
48_jpg.rf.f51d9837e16d95a0a182ac7531702643.jpg,640,640,Cotton Candy Tent,117,399,496,640
90_jpg.rf.f54580c865fab0fadd325b8a8395dd35.jpg,640,640,Kvas,0,95,349,573
5_png.rf.f6c8fa5d99b003648c3ec59c11e13887.jpg,640,640,Stall,70,0,559,539
18_jpg.rf.f64b7d5264c3ae59d7497dff6997ff9e.jpg,640,640,Trunk,225,149,367,372
101_jpg.rf.f733754f58958a1614f2df458ef08119.jpg,640,640,Stall,85,125,615,620

54_jpg.rf.f6f96cc4c3a7ad4936b9400ad59aa1c3.jpg,640,640,Different items,151,330,540,633
54_jpg.rf.f6f96cc4c3a7ad4936b9400ad59aa1c3.jpg,640,640,Different items,292,245,466,338
47_jpg.rf.f6c2386e57eb688d8488ddb37a08d7d6.jpg,640,640,Box of Products,0,353,104,554
47_jpg.rf.f6c2386e57eb688d8488ddb37a08d7d6.jpg,640,640,Box of Products,40,282,197,504
47_jpg.rf.f6c2386e57eb688d8488ddb37a08d7d6.jpg,640,640,Box of Products,139,274,259,466
47_jpg.rf.f6c2386e57eb688d8488ddb37a08d7d6.jpg,640,640,Box of Products,205,280,317,433
47_jpg.rf.f6c2386e57eb688d8488ddb37a08d7d6.jpg,640,640,Box of Products,5,221,129,334
47_jpg.rf.f6c2386e57eb688d8488ddb37a08d7d6.jpg,640,640,Box of Products,126,233,218,287
47_jpg.rf.f6c2386e57eb688d8488ddb37a08d7d6.jpg,640,640,Box of Products,192,237,279,282
47_jpg.rf.f6c2386e57eb688d8488ddb37a08d7d6.jpg,640,640,Box of Products,247,253,336,407
96_jpg.rf.f80bbcccf7f3a4cea95f865e83b4165b.jpg,640,640,Flowers,71,141,546,640
34_jpg.rf.f807d2a9ad2aaa400f288c7b153d1148.jpg,640,640,Stall Umbr,163,103,489,573
59_jpg.rf.f5dc4927662a2dc26ddef9a3f488f3a2.jpg,640,640,Flowers,59,192,504,568
20_jpg.rf.f6e5d41c5dcbac739f8dc13de846662b.jpg,640,640,Cotton Candy Tent,177,55,437,327
126_jpg.rf.f866836cd252ce57ee801fbdb9b320e0.jpg,640,640,Flowers,0,13,640,579
41_jpg.rf.f83f07e9c0c945179d723aacc7571e75.jpg,640,640,Trunk,44,177,187,387

88_jpg.rf.f885250d860d02b68ae77b49a9d4036e.jpg,640,640,Kvas bottle,114,254,225,391
10_png.rf.f869fb712e9dce3de4a4c54a93e261df.jpg,640,640,Stall Umbr,134,53,500,552
35_jpg.rf.f8d8001570f4e3dde3307ff599d4bab5.jpg,640,640,Kvas,0,51,393,631
26_jpg.rf.fa0fe97799273418a44435b56d1a5e42.jpg,640,640,Flowers,39,10,563,639
11_jpg.rf.fc91c546116d034c6a85de1d9e3e01d2.jpg,640,640,Flowers,93,11,561,624
47_jpg.rf.f967a4c5dbf5baa87cac245378221cef.jpg,640,640,Kvas,153,134,507,554
43_jpg.rf.faf9c51469bddb62e080eff809ce2b1d.jpg,640,640,Stall,116,213,441,604
28_jpg.rf.fa9ee90cda781d596871171d73a9d7fe.jpg,640,640,Cotton Candy,313,253,444,329
28_jpg.rf.fa9ee90cda781d596871171d73a9d7fe.jpg,640,640,Cotton Candy Tent,239,311,441,386
123_jpg.rf.fdc3c41650b5bb5d0c4487c42ea04ed4.jpg,640,640,Flowers,38,49,517,591
43_png.rf.fbfee97f9492eee232de8bd9795416aa.jpg,640,640,Flowers,24,0,620,639
23_jpg.rf.fd34ecff0e2c6385946aedfa06874342.jpg,640,640,Trunk,92,108,276,400
31_jpg.rf.fdd31edc6a02630635a2f02edb69554c.jpg,640,640,Kvas,0,257,411,640
15_jpg.rf.fce8038c57f29cf350de921ce9dfc6fd.jpg,640,640,Flowers,33,14,603,556
46_jpg.rf.fd33b7e8d31631cd224a5762f7298d90.jpg,640,640,Different items,98,264,358,397
68_jpg.rf.fda77def1c06acaf9ab886d4cf03eea1.jpg,640,640,Stall,57,12,558,640
42_jpg.rf.ff1c40327dcc7bdd1153b03ae55770af.jpg,640,640,Kvas,142,152,517,563
17_jpg.rf.fee23d8c2f679daffa119c1f8d11f967.jpg,640,640,Flowers,106,19,534,609
8_jpg.rf.ff688da78c313eddcd693a8c67305b0c.jpg,640,640,Flowers,18,4,624,640
2_jpg.rf.ff71e017ccc9d9ae2fa60ac5e77660e9.jpg,640,640,Stall Umbr,0,1,640,640

78_jpg.rf.ffa682c16091188f77dbcb2b80cc0bb5.jpg,640,640,Flowers,36,28,609,610
61_jpg.rf.044e912527ae888f7e7ae29729a8d4c6.jpg,640,640,Kvas,0,85,474,628
17_jpg.rf.06ab3cf055acef7a337eb705c0c4cefe.jpg,640,640,Flowers,2,40,640,640
38_jpg.rf.02a305f78cc9a58112f78f5ec9650a6c.jpg,640,640,Kvas bottle,3,411,85,590
38_jpg.rf.02a305f78cc9a58112f78f5ec9650a6c.jpg,640,640,Kvas bottle,299,78,398,267
64_jpg.rf.0655d3cd479d88992920061fb6ec89d2.jpg,640,640,Stall,132,238,497,597
29_jpg.rf.06d923530b1083d33b707b0dd3e193a1.jpg,640,640,Trunk,79,6,300,271
9_jpg.rf.056e20ae969e744a09aaa99f15924a1b.jpg,640,640,Stall Umbr,104,236,464,592
19_jpg.rf.05ec0d85cdcfd3bfc60d1604734abdc6.jpg,640,640,Kvas,195,275,640,638

28_JPG_jpg.rf.0375a3791a241b03cd35028742fcdb57.jpg,640,640,Balloons,218,209,343,370
28_JPG_jpg.rf.0375a3791a241b03cd35028742fcdb57.jpg,640,640,Balloons,280,341,382,512
28_JPG_jpg.rf.0375a3791a241b03cd35028742fcdb57.jpg,640,640,Balloons,168,382,264,499
28_JPG_jpg.rf.0375a3791a241b03cd35028742fcdb57.jpg,640,640,Balloons,307,528,417,636
125_jpg.rf.041e4c5f1236427edef4d55ff67c1f71.jpg,640,640,Flowers,0,15,640,622
16_jpg.rf.07e056085c8716ee2d3f7b2d464c8268.jpg,640,640,Kvas bottle,101,210,219,417
16_jpg.rf.07e056085c8716ee2d3f7b2d464c8268.jpg,640,640,Kvas bottle,347,182,444,358

9_jpg.rf.067f3e9c554f6134d665064cc765f148.jpg,640,640,Different items,282,407,574,596
9_jpg.rf.067f3e9c554f6134d665064cc765f148.jpg,640,640,Different items,173,309,304,379
9_jpg.rf.067f3e9c554f6134d665064cc765f148.jpg,640,640,Different items,486,257,558,310
9_jpg.rf.067f3e9c554f6134d665064cc765f148.jpg,640,640,Different items,354,305,550,409
9_jpg.rf.067f3e9c554f6134d665064cc765f148.jpg,640,640,Different items,30,330,202,430
63_jpg.rf.04af70563bd4768fba03c9a612ff5a8f.jpg,640,640,Stall,163,199,457,614
55_jpg.rf.053a1c06a40311911bf803bf19b93f24.jpg,640,640,Stall,165,200,546,587
121_jpg.rf.01f4fb912debb28ffb883a7b72606dbc.jpg,640,640,Flowers,0,41,640,640
17_JPG_jpg.rf.013bac5fe0c840ad5399da53cb306b8b.jpg,640,640,Balloons,60,0,275,409
17_JPG_jpg.rf.013bac5fe0c840ad5399da53cb306b8b.jpg,640,640,Balloons,403,126,588,410
72_jpg.rf.07a60884b4423f5d0054d50166c84c6b.jpg,640,640,Flowers,31,51,584,640
66_jpg.rf.00f68cfee85ea2f02bd4ae5ccd723d28.jpg,640,640,Kvas bottle,321,123,437,268
66_jpg.rf.00f68cfee85ea2f02bd4ae5ccd723d28.jpg,640,640,Kvas bottle,186,117,327,273
18_jpg.rf.05c8e2b23a2a0e1a3400bacc227e6efb.jpg,640,640,Different items,4,292,640,539
6_jpg.rf.033e32afe3960191d864e3ac1fec1437.jpg,640,640,Different items,24,200,638,580
41_jpg.rf.065d03f7b7de0ada2bd077c0ded1db56.jpg,640,640,Different items,1,305,636,639
41_jpg.rf.065d03f7b7de0ada2bd077c0ded1db56.jpg,640,640,Different items,304,239,636,433
41_jpg.rf.065d03f7b7de0ada2bd077c0ded1db56.jpg,640,640,Different items,3,224,132,366
41_jpg.rf.065d03f7b7de0ada2bd077c0ded1db56.jpg,640,640,Different items,351,166,617,252
1_jpg.rf.0695702a378df3aba4a7606a85afcca0.jpg,640,640,Flowers,45,29,620,606
43_jpeg.rf.08f19a4f419a240b93114427d8f22fb5.jpg,640,640,Cotton Candy,228,332,277,402
43_jpeg.rf.08f19a4f419a240b93114427d8f22fb5.jpg,640,640,Cotton Candy,308,319,344,390
43_jpeg.rf.08f19a4f419a240b93114427d8f22fb5.jpg,640,640,Cotton Candy,418,293,464,360
43_jpeg.rf.08f19a4f419a240b93114427d8f22fb5.jpg,640,640,Cotton Candy Tent,332,393,407,414
11_jpg.rf.04ad197dd1cced9eb94886a3e5180878.jpg,640,640,Flowers,10,20,640,612
27_jpg.rf.08190504f46a1ede65dc10f2d540cbe4.jpg,640,640,Balloons,5,3,625,543
92_jpg.rf.0789b25ff80a83af650eaa0d1bf38ead.jpg,640,640,Flowers,0,0,640,584
24_jpg.rf.0869928ee40bad53a7fcac2bed90b9ab.jpg,640,640,Stall Umbr,162,15,522,575
39_jpg.rf.0b3c995b3b7f95fadccf9b1a0991c7d6.jpg,640,640,Flowers,154,69,561,517
18_jpg.rf.09a40bcd6e0b921b8adbfb5ed06627f0.jpg,640,640,Box of Products,339,351,408,404
18_jpg.rf.09a40bcd6e0b921b8adbfb5ed06627f0.jpg,640,640,Box of Products,325,359,380,416
18_jpg.rf.09a40bcd6e0b921b8adbfb5ed06627f0.jpg,640,640,Box of Products,292,353,348,406
18_jpg.rf.09a40bcd6e0b921b8adbfb5ed06627f0.jpg,640,640,Box of Products,264,352,315,408
18_jpg.rf.09a40bcd6e0b921b8adbfb5ed06627f0.jpg,640,640,Box of Products,247,403,313,467
18_jpg.rf.09a40bcd6e0b921b8adbfb5ed06627f0.jpg,640,640,Box of Products,217,413,265,470
30_jpg.rf.0a1329f1e7808934d5c9b54dbd05e36b.jpg,640,640,Flowers,134,50,520,616
49_jpg.rf.0b65978bf663b452bf5297045e227803.jpg,640,640,Flowers,43,11,593,584
16_jpg.rf.0c0096975d7393a6f7e7c73406815865.jpg,640,640,Flowers,186,410,361,556
16_jpg.rf.0c0096975d7393a6f7e7c73406815865.jpg,640,640,Flowers,11,135,631,401
44_jpg.rf.0b663c9ec3f1354fab2fe2e5df913bef.jpg,640,640,Box of Products,286,302,352,382
44_jpg.rf.0b663c9ec3f1354fab2fe2e5df913bef.jpg,640,640,Box of Products,212,354,263,406
44_jpg.rf.0b663c9ec3f1354fab2fe2e5df913bef.jpg,640,640,Box of Products,177,323,237,371
44_jpg.rf.0b663c9ec3f1354fab2fe2e5df913bef.jpg,640,640,Box of Products,283,382,371,461
16_jpg.rf.08ec88e86a17e609476d21bdccb37dda.jpg,640,640,Trunk,285,144,534,401
99_jpg.rf.0b45645974802e82e97b5e90cc6ded72.jpg,640,640,Kvas,117,130,383,536
26_jpg.rf.08f3a3a5be9116972813ecdf1cd64dd1.jpg,640,640,Flowers,0,0,614,640
85_jpg.rf.0c38ed4d2f04125030f2dbfc319bcf22.jpg,640,640,Kvas bottle,146,200,217,360
85_jpg.rf.0c38ed4d2f04125030f2dbfc319bcf22.jpg,640,640,Kvas bottle,217,205,293,380
119_jpg.rf.0d0c0135a3dc47894eff7ce7de9991f5.jpg,640,640,Flowers,51,113,599,579
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,0,474,74,546
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,72,452,124,512
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,123,453,196,516
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,118,404,182,460
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,0,399,67,455
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,0,450,73,482
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,68,388,121,427
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,175,375,235,409
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,191,434,262,472
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,49,354,109,388
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,224,332,277,378
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,190,351,239,380
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,171,355,204,383
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,183,410,240,455
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,303,376,359,416
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,352,384,403,436
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,381,385,442,432
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,404,365,453,403
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,395,312,439,348
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,350,365,400,386
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,494,376,530,426
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,492,369,551,421
58_jpg.rf.0ce1b556e81b1867a239af969aea7a0e.jpg,640,640,Box of Products,525,367,589,416
44_jpg.rf.0d1acb343ab91184ed03edeb9d17db4d.jpg,640,640,Stall Umbr,0,93,640,203
44_jpg.rf.0d1acb343ab91184ed03edeb9d17db4d.jpg,640,640,Stall Umbr,113,199,568,599
25_jpg.rf.0e50e490be9c936973dc5a976ca11974.jpg,640,640,Stall Umbr,142,65,511,549
95_jpg.rf.0e78f2d3a3a68797dddb161a3efb9f90.jpg,640,640,Flowers,22,81,573,640
59_jpg.rf.0f6e88d70636df7c139eb6a450199678.jpg,640,640,Stall,45,172,508,578
13_jpg.rf.0e4c7c81fbb7d39c94c1cb945ee21c43.jpg,640,640,Box of Products,526,322,619,400
13_jpg.rf.0e4c7c81fbb7d39c94c1cb945ee21c43.jpg,640,640,Box of Products,474,322,560,390
13_jpg.rf.0e4c7c81fbb7d39c94c1cb945ee21c43.jpg,640,640,Box of Products,9,357,99,469
13_jpg.rf.0e4c7c81fbb7d39c94c1cb945ee21c43.jpg,640,640,Box of Products,94,343,145,504
13_jpg.rf.0e4c7c81fbb7d39c94c1cb945ee21c43.jpg,640,640,Flowers,7,250,51,381
112_jpg.rf.0f6924be43c07acfb24d831a96ea1b83.jpg,640,640,Flowers,34,177,569,640
60_jpg.rf.0f1f651556df330ec1f2c7751ead3f01.jpg,640,640,Flowers,41,45,615,614
73_jpg.rf.0ef3eddaf4b9d0927a694ad3dcd13099.jpg,640,640,Flowers,31,92,568,548
24_jpg.rf.0f80b463afdbd36db247c757bfa2dbe4.jpg,640,640,Balloons,121,0,588,545

8_jpg.rf.10904a1b788c8f2ebf5a22496a2cf095.jpg,640,640,Different items,0,88,634,640
1_jpg.rf.0fe13ce37849234afe62f86d348eac70.jpg,640,640,Balloons,37,5,524,405
92_jpg.rf.123a0d8d6fe66bc0f3768168be65a556.jpg,640,640,Kvas,0,170,487,611
30_jpg.rf.10aa774540fe4157453b916934b82927.jpg,640,640,Stall Umbr,1,2,640,567
57_jpg.rf.11d7fda690275864d7f521012d13621f.jpg,640,640,Kvas bottle,251,188,306,294
57_jpg.rf.11d7fda690275864d7f521012d13621f.jpg,640,640,Kvas bottle,306,194,357,287

146_jpg.rf.134e4b56fb41290203e356c40d9c3200.jpg,640,640,Flowers,69,23,579,627
98_jpg.rf.12d36a904ae9a6bfb6dac8966f044b24.jpg,640,640,Flowers,114,91,621,640
59_jpg.rf.13efabb16ee693eb5a06945b8000384c.jpg,640,640,Flowers,54,0,618,638
89_jpg.rf.13339b35b72e9b6049e40afcb97802b4.jpg,640,640,Box of Products,16,261,77,375
89_jpg.rf.13339b35b72e9b6049e40afcb97802b4.jpg,640,640,Box of Products,77,269,108,333
32_jpg.rf.151bc2860db267c9752016646d0a1bf5.jpg,640,640,Kvas bottle,22,182,106,351
32_jpg.rf.151bc2860db267c9752016646d0a1bf5.jpg,640,640,Kvas bottle,101,176,178,346
32_jpg.rf.151bc2860db267c9752016646d0a1bf5.jpg,640,640,Kvas bottle,191,174,260,325
32_jpg.rf.151bc2860db267c9752016646d0a1bf5.jpg,640,640,Kvas bottle,258,169,319,312
32_jpg.rf.151bc2860db267c9752016646d0a1bf5.jpg,640,640,Kvas bottle,343,174,403,308
32_jpg.rf.151bc2860db267c9752016646d0a1bf5.jpg,640,640,Kvas bottle,403,173,451,302
32_jpg.rf.151bc2860db267c9752016646d0a1bf5.jpg,640,640,Kvas bottle,454,163,503,280
32_jpg.rf.151bc2860db267c9752016646d0a1bf5.jpg,640,640,Kvas bottle,503,160,538,278
32_jpg.rf.151bc2860db267c9752016646d0a1bf5.jpg,640,640,Kvas bottle,539,159,580,270
32_jpg.rf.151bc2860db267c9752016646d0a1bf5.jpg,640,640,Kvas bottle,580,163,611,268
27_jpg.rf.11da15931b15b77b8981911f63e25860.jpg,640,640,Flowers,86,93,563,493
86_jpg.rf.152d320f04346b9fac6a62b7cc7cd6af.jpg,640,640,Stall,1,206,459,640
43_jpg.rf.13c1be1b680aa8647ad57a85281f59dd.jpg,640,640,Trunk,144,182,339,342
8_jpg.rf.138b8d33bd7d12e2c7834dcb68c53498.jpg,640,640,Balloons,464,66,622,315
8_jpg.rf.138b8d33bd7d12e2c7834dcb68c53498.jpg,640,640,Balloons,0,133,203,442
31_jpg.rf.153ee01130ba0ff8c158876ebd278f71.jpg,640,640,Cotton Candy Tent,260,143,456,276
138_jpg.rf.156e4ebc6485ef6072dbd176130fb3f5.jpg,640,640,Flowers,20,123,620,579
76_jpg.rf.156517240ee4cf674708670b649f0acc.jpg,640,640,Flowers,115,56,534,640
27_jpg.rf.15ad9af652626debda3b82f700df716b.jpg,640,640,Kvas,267,158,495,598
15_jpg.rf.182ff026a37fec2587da6f018257ff0e.jpg,640,640,Stall Umbr,215,94,554,490
61_jpg.rf.15c87e028a39835c599b8422093efbe6.jpg,640,640,Stall,159,25,452,593
69_jpg.rf.15c68bac94dee4b0f62492d436b1a541.jpg,640,640,Stall,0,324,615,597
55_jpg.rf.16c66d29df61305d555399f94dfd4a4e.jpg,640,640,Different items,38,294,513,492

25_jpg.rf.194f3f45396f8c28d0a0ab70bd65a9f4.jpg,640,640,Flowers,0,71,603,572
14_jpg.rf.18c507d1dd4e92c4b76d137a05862ec3.jpg,640,640,Kvas bottle,121,79,275,256
14_jpg.rf.18c507d1dd4e92c4b76d137a05862ec3.jpg,640,640,Kvas bottle,321,77,514,291
13_jpg.rf.1ab0af418cdd5598ae97f56c97c023ac.jpg,640,640,Stall Umbr,88,0,497,520
33_jpg.rf.1a2f2414eed7c96fae666372ee85b52a.jpg,640,640,Flowers,103,114,529,518
92_jpg.rf.1989cdbc9e60111e37560247def44ac6.jpg,640,640,Stall,311,275,588,520
12_jpeg_jpg.rf.1b6251ad509bc9894fdefed6fd32b513.jpg,640,640,Balloons,47,154,608,460
1_jpg.rf.18a55fad3fac7b8d29d5cef83ecc229c.jpg,640,640,Trunk,299,182,457,355
6_jpg.rf.1b36e9d9a2576efc7d2e5231f9d77dfd.jpg,640,640,Box of Products,392,389,473,470
